file,line,trigger,behavior,category,severity,impact
ui/data_management_widget.py,26,Exception caught: ImportError,Assigns fallback: PreferencesManager = None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,36,Exception caught: ImportError,Returns fallback value: None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,54,Exception caught: ImportError,Assigns fallback: DATA_INTEGRATION_AVAILABLE = False,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,752,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,767,"Exception caught: (ValueError, TypeError)",Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,780,"Exception caught: (ValueError, TypeError)",Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,1116,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,1411,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,1568,"Exception caught: (TypeError, KeyError, ZeroDivisionError)",Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,1651,"Exception caught: (KeyError, ZeroDivisionError, TypeError, ValueError)",Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,1713,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,1759,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,1864,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,1921,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,2081,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,176,Exception caught: Exception,Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
ui/data_management_widget.py,185,Exception caught: Exception,Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
ui/data_management_widget.py,856,"Exception caught: (TypeError, ValueError, KeyError)",Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
ui/data_management_widget.py,967,Exception caught: Exception,Assigns fallback: error_msg = f'Failed to load EOS composition from config: {e}',IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,1601,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,1941,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,1948,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,653,Missing key 'sol_gor',Substituted default 500.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'sol_gor'=500.0
ui/data_management_widget.py,736,Missing key 'poro',Substituted default 0.2,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'poro'=0.2
ui/data_management_widget.py,813,"Exception caught: (ValueError, AttributeError)",Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
ui/data_management_widget.py,837,Missing key 'poro',Substituted default 0.2,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'poro'=0.2
ui/data_management_widget.py,838,Missing key 'perm',Substituted default 100.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'perm'=100.0
ui/data_management_widget.py,1092,"Exception caught: (ValueError, AttributeError)",Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
ui/data_management_widget.py,1405,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,1582,Missing key 'perm',Substituted default 100.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'perm'=100.0
ui/data_management_widget.py,1589,"Exception caught: (ValueError, AttributeError)",Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
ui/data_management_widget.py,1837,Missing key 'poro',Substituted default 0.2,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'poro'=0.2
ui/data_management_widget.py,1872,Missing key 'sol_gor',Substituted default 500.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'sol_gor'=500.0
ui/data_management_widget.py,1873,Missing key 'temperature',Substituted default 212.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'temperature'=212.0
ui/data_management_widget.py,1874,Missing key 'initial_pressure',Substituted default 4000.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'initial_pressure'=4000.0
ui/data_management_widget.py,1934,Exception caught: Exception,Assigns fallback: self.manual_inputs_values[name] = val,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,667,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,863,Missing key 'initial_pressure',Substituted default 4000.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'initial_pressure'=4000.0
ui/data_management_widget.py,864,Missing key 'rock_compressibility',Substituted default 3e-06,IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'rock_compressibility'=3e-06
ui/data_management_widget.py,865,Missing key 'temperature',Substituted default 150.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'temperature'=150.0
ui/data_management_widget.py,870,Missing key 'perm',Substituted default 100.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'perm'=100.0
ui/data_management_widget.py,878,Missing key 'interfacial_tension',Substituted default 5.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'interfacial_tension'=5.0
ui/data_management_widget.py,908,Exception caught: Exception,"Assigns fallback: component_names = eos_composition_data.get('component_names', default_names)",IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,1976,Exception caught: Exception,Assigns fallback: self.manual_inputs_values[name] = value,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/data_management_widget.py,709,Missing key 'injection_scheme',Substituted default 'continuous',IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'injection_scheme'='continuous'
ui/data_management_widget.py,1038,Missing key 'temperature',Substituted default 212.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'temperature'=212.0
ui/data_management_widget.py,1041,Missing key 'co2_solubility_scm_per_bbl',Substituted default 200.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'co2_solubility_scm_per_bbl'=200.0
ui/data_management_widget.py,1054,Missing key 'temperature',Substituted default 212.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'temperature'=212.0
ui/data_management_widget.py,1057,Missing key 'co2_solubility_scm_per_bbl',Substituted default 200.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'co2_solubility_scm_per_bbl'=200.0
ui/data_management_widget.py,1480,Missing key 'injection_scheme',Substituted default 'continuous',IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'injection_scheme'='continuous'
ui/data_management_widget.py,830,Missing key 'perm',Substituted default 100.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'perm'=100.0
ui/data_management_widget.py,1183,Missing key 'injection_scheme',Substituted default 'continuous',IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'injection_scheme'='continuous'
ui/data_management_widget.py,1300,Missing key 'initial_pressure',Substituted default 4000.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'initial_pressure'=4000.0
ui/data_management_widget.py,1301,Missing key 'temperature',Substituted default 150.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'temperature'=150.0
ui/data_management_widget.py,1302,Missing key 'rock_compressibility',Substituted default 3e-06,IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'rock_compressibility'=3e-06
ui/data_management_widget.py,1303,Missing key 'swi',Substituted default 0.25,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'swi'=0.25
ui/data_management_widget.py,1309,Missing key 'interfacial_tension',Substituted default 5.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'interfacial_tension'=5.0
ui/data_management_widget.py,2046,Missing key 'permeability_multiplier',Substituted default 1.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'permeability_multiplier'=1.0
ui/data_management_widget.py,2047,Missing key 'porosity',Substituted default 0.2,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'porosity'=0.2
ui/dialogs/injection_scheme_dialog.py,637,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/dialogs/injection_scheme_dialog.py,682,Exception caught: Exception,Returns fallback value: False,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/dialogs/injection_scheme_dialog.py,138,Missing key 'huff_n_puff_injection_period_days',Substituted default 30,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'huff_n_puff_injection_period_days'=30
ui/dialogs/injection_scheme_dialog.py,139,Missing key 'huff_n_puff_soaking_period_days',Substituted default 15,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'huff_n_puff_soaking_period_days'=15
ui/dialogs/injection_scheme_dialog.py,183,Missing key 'swag_water_gas_ratio',Substituted default 1.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'swag_water_gas_ratio'=1.0
ui/dialogs/injection_scheme_dialog.py,184,Missing key 'swag_simultaneous_injection',Substituted default True,IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'swag_simultaneous_injection'=True
ui/dialogs/injection_scheme_dialog.py,185,Missing key 'swag_cycle_length_days',Substituted default 30,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'swag_cycle_length_days'=30
ui/dialogs/injection_scheme_dialog.py,217,Missing key 'tapered_initial_rate_multiplier',Substituted default 2.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'tapered_initial_rate_multiplier'=2.0
ui/dialogs/injection_scheme_dialog.py,218,Missing key 'tapered_final_rate_multiplier',Substituted default 0.5,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'tapered_final_rate_multiplier'=0.5
ui/dialogs/injection_scheme_dialog.py,674,Missing key 'injection_rate',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'injection_rate'=0
ui/dialogs/preferences_dialog.py,153,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,45,Exception caught: ImportError,Assigns fallback: QWebEngineView = None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,52,Exception caught: ImportError,Assigns fallback: PSUTIL_AVAILABLE = False,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,60,Exception caught: ImportError,Assigns fallback: GPUTIL_AVAILABLE = False,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,100,Exception caught: ImportError,Assigns fallback: log_msg = f'FATAL ERROR in MainWindow: Could not import one or more required modules: {e_mw_imp}. Application cannot continue.',IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,814,Exception caught: Exception,Assigns fallback: self.project_file_path = None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,880,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,909,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,921,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,930,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,944,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,1126,Exception caught: Exception,Returns fallback value: False,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,1185,"Exception caught: (FileNotFoundError, json.JSONDecodeError)",Returns fallback value: None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,1522,Exception caught: Exception,Returns fallback value: '',IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,1744,Exception caught: Exception,Assigns fallback: error_msg = f'Failed to switch engine: {str(e)}',IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,1795,Exception caught: Exception,Assigns fallback: error_msg = f'Failed to switch engine from Config Widget: {str(e)}',IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,307,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,667,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,1251,Exception caught: Exception,Returns fallback value: None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,1416,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,1865,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,1967,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,331,Exception caught: Exception,Returns fallback value: dataclass_type(),IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,1046,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,1071,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/main_window.py,1500,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/optimization_widget.py,68,Exception caught: ImportError,Assigns fallback: MMP_METHODS = {},IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/optimization_widget.py,1022,Exception caught: Exception,Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
ui/optimization_widget.py,1046,Exception caught: Exception,Returns fallback value: None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/optimization_widget.py,1642,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/optimization_widget.py,1932,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/optimization_widget.py,2055,Exception caught: Exception,Assigns fallback: error_msg = f'Error handling engine type change: {str(e)}',IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/optimization_widget.py,2125,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/optimization_widget.py,2438,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/optimization_widget.py,1106,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/optimization_widget.py,1485,Exception caught: Exception,Assigns fallback: self.current_results['material_balance_analysis'] = None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/optimization_widget.py,1810,Missing key 'total_injected_tonne',Substituted default 0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'total_injected_tonne'=0
ui/optimization_widget.py,2431,Missing key 'mmp',Substituted default np.array([]),IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'mmp'=np.array([])
ui/optimization_widget.py,1041,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/sensitivity_widget.py,24,Exception caught: ImportError,Assigns fallback: SensitivityAnalysisWorker = None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/sensitivity_widget.py,31,Exception caught: ImportError,Assigns fallback: QWebEngineView = None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/sensitivity_widget.py,400,Exception caught: ValueError,Returns fallback value: None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/sensitivity_widget.py,515,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/sensitivity_widget.py,363,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/context_bubble.py,14,Exception caught: TypeError,Assigns fallback: token_count = len(str(data).split()),IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/context_bubble.py,38,Exception caught: TypeError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/depth_profile_dialog.py,10,Exception caught: ImportError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/geomechanics_3d_view.py,25,Exception caught: ImportError,Assigns fallback: PYVISTA_AVAILABLE = False,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/geomechanics_3d_view.py,389,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/geomechanics_3d_view.py,544,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/geomechanics_3d_view.py,282,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/geomechanics_3d_view.py,511,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/geomechanics_3d_view.py,436,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/log_viewer_dialog.py,36,Exception caught: ImportError,Assigns fallback: plt = None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/log_viewer_dialog.py,50,Exception caught: ImportError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/log_viewer_dialog.py,375,Exception caught: ValueError,Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
ui/widgets/log_viewer_dialog.py,266,Missing key 'Temperature',Substituted default 'N/A',IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter 'Temperature'='N/A'
ui/widgets/manual_well_dialog.py,26,Exception caught: ImportError,Returns fallback value: '',IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/manual_well_dialog.py,53,Exception caught: ImportError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/manual_well_dialog.py,61,Exception caught: ImportError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/manual_well_dialog.py,250,"Exception caught: (ValueError, TypeError)",Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/manual_well_dialog.py,267,"Exception caught: (ValueError, TypeError)",Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/manual_well_dialog.py,393,Exception caught: Exception,Returns fallback value: None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/manual_well_dialog.py,234,"Exception caught: (ValueError, TypeError)",Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/manual_well_dialog.py,357,"Exception caught: (AttributeError, ValueError)",Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/manual_well_dialog.py,320,Missing key 'SurfaceX',Substituted default 0.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'SurfaceX'=0.0
ui/widgets/manual_well_dialog.py,321,Missing key 'SurfaceY',Substituted default 0.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'SurfaceY'=0.0
ui/widgets/parameter_input_group.py,145,"Exception caught: (ValueError, TypeError)",Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
ui/widgets/pvt_editor_dialog.py,37,Exception caught: ImportError,Assigns fallback: MATPLOTLIB_AVAILABLE = False,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/pvt_editor_dialog.py,54,Exception caught: ImportError,Assigns fallback: THERMO_AVAILABLE_FOR_UI = False,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/pvt_editor_dialog.py,93,Exception caught: ImportError,Assigns fallback: SolventExtendedPVTEngine = None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/pvt_editor_dialog.py,508,Exception caught: Exception,Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
ui/widgets/pvt_editor_dialog.py,645,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/pvt_editor_dialog.py,748,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/pvt_editor_dialog.py,782,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/pvt_editor_dialog.py,853,"Exception caught: (ValueError, AttributeError)",Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/pvt_editor_dialog.py,908,"Exception caught: (ValueError, TypeError)",Returns fallback value: None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/pvt_editor_dialog.py,916,Exception caught: Exception,Returns fallback value: None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/pvt_editor_dialog.py,940,"Exception caught: (ValueError, TypeError)",Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
ui/widgets/pvt_editor_dialog.py,825,"Exception caught: (ValueError, IndexError)",Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
ui/widgets/pvt_table_editor.py,126,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/pvt_table_editor.py,279,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/pvt_table_editor.py,298,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/pvt_table_editor.py,151,Exception caught: ValueError,Returns fallback value: False,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/widgets/pvt_table_editor.py,182,Exception caught: ValueError,Silent suppression (pass),IMPLEMENTATION FALLBACK,LOW,UI/app resilience
ui/widgets/pvt_table_editor.py,259,"Exception caught: (ValueError, TypeError)","Assigns fallback: data[r, c] = None",IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/ai_query_worker.py,13,Exception caught: ImportError,Assigns fallback: genai = None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/ai_query_worker.py,20,Exception caught: ImportError,Assigns fallback: OpenAI = None,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/ai_query_worker.py,102,"Exception caught: (ValueError, ImportError)",Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/ai_query_worker.py,106,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/ai_query_worker.py,134,Exception caught: PermissionDenied,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/ai_query_worker.py,136,Exception caught: GoogleAPICallError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/ai_query_worker.py,164,Exception caught: AuthenticationError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/ai_query_worker.py,166,Exception caught: RateLimitError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/ai_query_worker.py,168,Exception caught: APIError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/base_worker.py,41,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/dca_worker.py,34,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/model_list_worker.py,36,Exception caught: httpx.RequestError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/model_list_worker.py,39,Exception caught: httpx.HTTPStatusError,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/model_list_worker.py,42,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/optimization_worker.py,54,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/sensitivity_analysis_worker.py,67,Exception caught: AttributeError,"Assigns fallback: msg = f""Sensitivity analyzer is missing method '{self.method_name}'.""",IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/sensitivity_analysis_worker.py,72,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/uq_worker.py,46,Exception caught: AttributeError,"Assigns fallback: msg = f""UQ engine is missing method '{self.method_name}'.""",IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/uq_worker.py,50,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
ui/workers/well_analysis_worker.py,87,Exception caught: Exception,Catches error and continues,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/cmg_exporter.py,55,Exception caught: Exception,Returns fallback value: False,IMPLEMENTATION FALLBACK,MEDIUM,UI/app resilience
utils/cmg_exporter.py,127,Missing key f'{resolution}_oil_stb',Substituted default [],IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter f'{resolution}_oil_stb'=[]
utils/cmg_exporter.py,131,Missing key f'{resolution}_co2_injected_mscf',Substituted default [],IMPLEMENTATION FALLBACK,MEDIUM,Provides implicit physical parameter f'{resolution}_co2_injected_mscf'=[]
utils/cmg_exporter.py,80,Missing key 'rate',Substituted default 5000.0,LEGITIMATE ENGINEERING DEFAULT,MEDIUM,Provides implicit physical parameter 'rate'=5000.0
